so	tangbe96.1.57
.form	
seq	547
gloss	mourir
page	57
phrase	ʃidzi
nepali	maryo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	ʃidzi
seq	548
gloss	mourir
page	57
phrase	¹¹ɦaː ⁵⁵ʃi
nepali	mareko chaine
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	¹¹ɦaː ⁵⁵ʃi
seq	549
gloss	mourir
page	57
phrase	ʃiːdzin
nepali	mare cha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	ʃiːdzin
seq	550
gloss	mort (être)
page	57
phrase_gloss	il est mort
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	pāʱŋ ʃídzin
seq	551
page	57
phrase	pāʱŋ ʃídzin naʱ
phrase_gloss	il est mort
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	552
gloss	mourir (hon)
page	57
phrase	lámá tōŋdzin
phrase_gloss	le lama est mort
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	553
gloss	mourir
page	57
phrase	¹¹'¹²tsoʱk tsi
phrase_gloss	un homme est mort
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	554
gloss	tuer
page	57
phrase	séːdzi
phrase_gloss	a tué
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	555
gloss	tuer
page	57
phrase	thé-se séːdzi NB pas thé-ʃe ʃéːdzi
phrase_gloss	il a tué
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	556
gloss	savoir
page	57
phrase	ʰla̱ŋmo ʃjēwa ram
phrase_gloss	il sait parler la langue
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	558
gloss	gurung
page	57
phrase	ku̱ru̱ŋ kjēʔ
phrase_gloss	la langue gurung
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	559
gloss	parler
page	57
phrase	ku̱ru̱ŋ kjēʔ pāŋba raʱm
phrase_gloss	il sait parler gurung
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	560
gloss	langue
page	59
nepali	mero bhasa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	ŋái kjē
seq	561
gloss	pot à beurre en bois (utilisé pr garder la bière seulement par eux - pas comme les Nép. qui y mettent le dahĩ)
page	59
nepali	ʈheki
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'³³kɒri
seq	562
gloss	1 un
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	giʱ
seq	563
gloss	1, un
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	ki~ʱ
seq	564
gloss	2
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	¹¹ɲiʱ
seq	565
gloss	3
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴sōm
seq	566
gloss	4
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	¹¹tshiʱː
seq	567
gloss	5
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	¹¹ŋa̰ʱ
seq	568
gloss	6
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³²ʈuʱʔ
seq	569
gloss	7
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴ɲis
seq	570
gloss	8
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	¹¹pre~ʱʔ
seq	571
gloss	9
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³ku
seq	572
gloss	10
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³tsju
seq	573
gloss	11
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴tsukki~ʔ
seq	574
gloss	12
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³cuŋŋi
seq	575
gloss	13
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³cuksom
seq	576
gloss	14
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴cupli
seq	577
gloss	15
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³coŋa
seq	578
gloss	16
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴ciʈu
seq	579
gloss	17
page	59
phrase_gloss	NB i un peu centralisé; refuse ɲ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³cinni
seq	580
gloss	18
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴copre~
seq	581
gloss	19
page	59
phrase_gloss	NB [ɪ] mais elle veut /i/ de moi, pas /e/
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴cirku
seq	582
gloss	20
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	¹¹'¹¹ɲiʱsju
seq	583
gloss	21
page	59
phrase	¹¹'¹¹ɲiʱsju ⁴⁴'⁴⁴tsaktsi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴tsaktsi
seq	584
gloss	22
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	tseini
seq	585
gloss	23
page	59
phrase	⁴⁴'⁴⁴tsak søm
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	⁴⁴'⁴⁴tsak sum
seq	586
gloss	24
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³tsepʃi
seq	587
gloss	25
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'³³tseːŋa
seq	588
gloss	26
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	³³'⁴⁴tseʈu
seq	589
gloss	27
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	tsɒptin
seq	590
gloss	28
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	tsapkeʔ
seq	591
gloss	29
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	tsɒrku
seq	592
gloss	30
page	59
notebook	Tangbe Paris 1996-1
so	tangbe96.1.59
.form	somdzju
seq	593
gloss	31
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	²²'²²somdzju ⁵⁵'³³soktsi
seq	594
gloss	32
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju seːni
seq	595
gloss	33
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju soksum
seq	596
gloss	34
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju sopʃi
seq	597
gloss	35
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju seŋa
seq	598
gloss	35
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju sɔeŋa
seq	599
gloss	36
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju seʈu
seq	600
gloss	37
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju soptin
seq	601
gloss	38
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju sopke
seq	602
gloss	39
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	somdzju sorku
seq	603
gloss	40
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	¹⁰'³³ʃiʱp tsju
seq	604
gloss	nôtre
page	61
phrase_gloss	c’est à nous
nepali	hamro ho
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	⁵⁵ɲiː la iʱn
seq	605
gloss	nôtre
page	61
phrase_gloss	c’est à n ous
nepali	hamro ho
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	ɲɒʱi la iʱn
seq	606
page	61
phrase	naʱ dzja ³³dziŋ ¹¹'¹¹hɛnjɛn / ɦɛtsi
phrase_gloss	ça nous casse les oreilles (oreille TOP mange va)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	
seq	607
gloss	TOPIC
page	61
phrase	naʱ dzja ³³dziŋ ¹¹'¹¹hɛnjɛn / ɦɛtsi
phrase_gloss	ça nous casse les oreilles (oreille TOP mange va)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	dzja
seq	608
gloss	acheter
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	²¹'²²kjyʃe
seq	609
gloss	acheter
page	61
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	²¹'²²kjuwa
seq	610
gloss	acheter
page	61
phrase	⁵⁵ŋá ²¹'²²kjuʃjoʔ
phrase_gloss	j’achèterai
nepali	ma kinchu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	
seq	611
gloss	acheter
page	61
phrase_gloss	I bought it yesterday - je l'ai acheté hier
notebook	Tangbe Paris 1996-1
so	tangbe96.1.61
.form	ŋá-se tīlā ¹⁰'²²kjyʱdzi
seq	612
gloss	vendre
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	cūŋpā
seq	613
gloss	vendre
page	63
phrase	⁵⁵ŋá ³³'⁴²cūŋdze
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	614
gloss	vendre
page	63
phrase	ŋá cuŋdzjo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	615
gloss	noeud
page	63
phrase	¹¹'¹¹tuʱpuʱ ⁴⁴'²²puŋdze
phrase_gloss	faire un noeud
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	¹¹'¹¹tuʱpuʱ
seq	616
gloss	attacher
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	¹¹'¹¹d˰aʱmdzjo
seq	617
page	63
phrase	ŋá ¹¹'¹¹tɒʱmdzjo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	618
gloss	manger
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	tsɒwa
seq	619
gloss	avaler
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	miʱkpa
seq	620
gloss	avaler
page	63
phrase	⁵⁵'⁴⁴ŋá-se ¹¹'¹¹miʱkdziʱ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	621
gloss	place
page	63
nepali	yo thaũ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	¹¹kjaʱʔ
seq	622
gloss	place
page	63
phrase	⁴⁴cu ¹¹kjaʱʔ
phrase_gloss	cet endroit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	623
gloss	place
page	63
phrase	¹¹kjaʱʔ ¹¹'⁵⁴arem
phrase_gloss	il n'y a pas de place
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	¹²maʱŋ
seq	625
gloss	rêver
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	¹¹meʱŋ ²²ka ¹¹tshiʱ
seq	626
gloss	fantôme
page	63
phrase	maʱŋ khɒdzi
phrase_gloss	hom. de ‘rêve’
nepali	bhut
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	maʱŋ
seq	627
gloss	voir
page	63
phrase	māŋ gám (⁴⁴'⁴⁴)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	māŋ
seq	628
gloss	démon, monstre
page	63
nepali	rachyas
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	dʱiʱ~
seq	629
gloss	démone
page	63
nepali	rachyasni
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	diʱ moʱ
seq	630
gloss	démone
page	63
nepali	rachyasni
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	hri mo
seq	631
gloss	rappeler (se), penser à
page	63
notebook	Tangbe Paris 1996-1
so	tangbe96.1.63
.form	
seq	634
gloss	mordre
page	65
phrase	¹¹'¹¹ɖuʱl-dze ¹¹'¹¹tsiʱga
phrase_gloss	les serpents mordent
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	635
gloss	mordre
page	65
phrase	¹¹'¹¹ɖuʱl-dze ¹¹'¹¹tsiʱga ⁴⁴á
phrase_gloss	attention, le serpent peut mordre
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	636
gloss	or
page	65
nepali	sun
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	sér
seq	637
gloss	argent
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	mʷiʱ
seq	638
gloss	homme, personne
page	65
nepali	manche
remarks	NB m labialisé, pas 1/2 V séparée
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	miʱ
seq	639
gloss	anneau
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	cjə̄p
seq	640
page	65
phrase	sér ki cjə̄p
phrase_gloss	anneau d'or
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	641
page	65
phrase	³³'³³mʷi cjəp
phrase_gloss	anneau d'argent
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	642
gloss	chaîne
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	njaʱχtaʔ
seq	643
page	65
phrase	sér-ki njaʱχtaʔ
phrase_gloss	chaîne en or
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	644
gloss	bracelet
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	sɒduʔ
seq	645
gloss	collier (grand)
page	65
phrase_gloss	grand collier avec or, turquoise et corail
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	kuraʔ kɛndi
seq	646
gloss	turquoise
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	mīŋ
seq	647
gloss	collier (petit)
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	kuraʔ
seq	648
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	¹¹'¹¹goʱljaʔ
seq	649
page	65
phrase	¹¹'¹¹goʱljaʔ ⁴⁴'⁴⁴kondzjo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	
seq	650
gloss	bouton (de vêtement)
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	ɽʰē (hre)
seq	651
gloss	fil
page	65
remarks	NB friction de type h au niveau du r post-alvéol.
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	hrúp
seq	652
gloss	soeur cadette
page	65
nepali	bahini
remarks	"NB : ton plus haut que hrē me semble-t-il ; même initiale que ""démone"" (hri mo)"
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	hríŋdzá
seq	653
gloss	épouse
page	65
notebook	Tangbe Paris 1996-1
so	tangbe96.1.65
.form	²²peʱ
seq	654
gloss	mari
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	fá
seq	655
gloss	mari
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	phá
seq	656
gloss	couple
page	67
nepali	buɖa buɖi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁴⁴phá ⁴te̊n ¹¹'¹¹saʱbaʱn
seq	657
gloss	vieux homme
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁵⁵'⁵⁵khjeppa
seq	658
gloss	vieille femme
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁵⁵'³³khujuk
seq	659
gloss	jeune homme
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	¹¹peʱn
seq	660
gloss	jeune fille
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁴⁴'⁴⁴tshame
seq	661
gloss	herbe (mauvaise -)
page	67
phrase	⁴⁴mɾaʔ ʃjētsjoʔ
phrase_gloss	arracher la mauvaise herbe
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁴⁴mɾaʔ ʃjētsjoʔ
seq	662
gloss	herbe (mauvaise -)
page	67
phrase	maʔ ʃjewara niʃjo NB variante pour certains locuteurs
phrase_gloss	allons arracher la m. herbe
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	maʔ
seq	663
gloss	neige
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	²¹kʰiʱŋ
seq	664
page	67
phrase	²¹kʰìŋ ⁵⁵júm
phrase_gloss	la neige tombe
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	
seq	665
gloss	montagne aux neiges éternelles
page	67
nepali	himal
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	¹⁰lɒʱ
seq	666
gloss	sommet
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	lɒʱi tso
seq	667
gloss	? pass
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	lɒʱp tɛn
seq	668
gloss	soleil
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	¹¹tʱiʱ ¹¹ɲiʱ
seq	669
gloss	briller
page	67
phrase	tʱiʱ ɲiʱ phjá júm
phrase_gloss	le soleil brille
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	
seq	670
gloss	briller
page	67
phrase	¹¹tʱiʱ ¹¹ɲiʱ ⁵⁵ʃjaŋ ⁵⁵ɲɛm
phrase_gloss	le soleil brille
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	
seq	671
gloss	briller
page	67
phrase	¹¹tʱiʱ ¹¹ɲiʱ ³³ʃjaʱk ¹¹tsi
phrase_gloss	le soleil brille
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	
seq	672
gloss	briller
page	67
phrase	¹¹tʱiʱ ¹¹ɲiʱ ⁵⁵'³³phɛpdzi
phrase_gloss	le soleil brille (honor.)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	
seq	673
gloss	lune
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁴⁴'⁴⁴hlɒɲi
seq	674
gloss	lune
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	⁴⁵'⁶⁶hlɒɲi
seq	675
gloss	étoile
page	67
notebook	Tangbe Paris 1996-1
so	tangbe96.1.67
.form	sʌr
seq	676
gloss	terre (sol)
page	69
nepali	bhwi
remarks	NB pas o ni ɔ, mais ɒ p.-ê. OK
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	³³sɒ
seq	677
gloss	dent
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	⁴⁴sɒ
seq	678
gloss	pierre
page	69
nepali	duŋga
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	³³'⁴⁴jumbu
seq	679
gloss	terre (matière)
page	69
phrase_gloss	NB comp. tamang /sapra/
nepali	mato
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	⁴⁴'⁴⁴sɒ~ba
seq	680
gloss	farine
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	¹⁰pra̰
seq	681
gloss	bois
page	69
remarks	NB id. bhir- very strong creak
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	⁵³šiŋ
seq	682
gloss	sable
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	²²'²²bʱeʱmo
seq	683
gloss	chemin
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	²¹kʱja ²¹lam
seq	684
gloss	enclos à chèvres
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	¹⁰ɖoʱŋ
seq	685
gloss	chemin de montagne
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	²¹praʱ ⁵⁵kjam
seq	686
gloss	nuit
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	³³miʱn ²²dzɛ
seq	687
gloss	nuit (faire -)
page	69
phrase	⁵⁵nɒm ³³'³³rīdzi
phrase_gloss	il fait nuit
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	688
gloss	pleuvoir
page	69
phrase	⁴⁴nɒ̄m ⁵⁵júm
phrase_gloss	il pleut
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	689
gloss	ciel
page	69
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	¹¹'³³paʱtáŋ
seq	690
gloss	jour (faire -)
page	69
phrase	nɒ́m naʱŋgjum
phrase_gloss	il fait jour
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	691
gloss	saigner
page	69
phrase	kāʔ júm
nepali	ragat āyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	692
gloss	pus (couler)
page	69
phrase	naʱ júm
nepali	pip āyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	693
gloss	neige(r)
page	69
phrase	kiʱŋ júm
phrase_gloss	il neige
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	694
gloss	morve (couler)
page	69
phrase	nap júm
phrase_gloss	la morve coule
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	695
gloss	pleur(er)
page	69
phrase	⁵⁵'⁵⁵mítsju ⁵⁵júm
phrase_gloss	les pleurs coulent
notebook	Tangbe Paris 1996-1
so	tangbe96.1.69
.form	
seq	696
gloss	jour
page	71
nepali	diũso
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	²¹diʱn
seq	697
gloss	matin
page	71
nepali	bihana
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	⁵⁵nɒ́m ⁶⁶táŋ
seq	698
gloss	matin
page	71
nepali	bihana
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	nām táŋ
seq	699
gloss	après-midi (début )
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	dìɲì-rí
seq	700
gloss	après-midi
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	tsheo-ri
seq	701
gloss	midi
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	⁴⁴din ¹⁰ʈe~ʔ ⁴⁴ma
seq	702
gloss	moitié
page	71
phrase	ka reʔ phe puŋo ka reʔ fe puŋo
phrase_gloss	fais-en deux morceaux
nepali	ādi para
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	ka reʔ
seq	703
gloss	séparer
page	71
phrase	ka reʔ phe puŋo ka reʔ fe puŋo
phrase_gloss	fais-en deux morceaux
nepali	ādi para
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	phe fe
seq	704
gloss	moitié
page	71
phrase	¹⁰ʈe~ʔ ⁴⁴'³³thé-ra ³³pino (4)
phrase_gloss	donne-lui en la moitié
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	¹⁰ʈe~ʔ (4)
seq	705
gloss	charge
page	71
phrase_gloss	d̪e d dental
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	¹⁰de~ʔ (4)
seq	706
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	²⁰'³³ʈoʱwa (3)
seq	707
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	⁵⁵'³³náŋdzjəm ²²ɖom
seq	708
gloss	vert
page	71
nepali	hariyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	píŋ
seq	709
gloss	garçon, homme
page	71
nepali	keʈa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	pīŋ
seq	710
gloss	fille
page	71
nepali	keʈi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	mīŋ
seq	711
gloss	nom
page	71
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	míŋ
seq	712
gloss	nom
page	71
phrase	ŋái míŋ
phrase_gloss	mon nom
notebook	Tangbe Paris 1996-1
so	tangbe96.1.71
.form	
seq	713
gloss	comprendre
page	73
phrase	ŋá-se haʱ koʱdzi
phrase_gloss	NB: k voisé
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	haʱ koʱdzi
seq	714
gloss	chanter
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	kje pūŋdzi
seq	715
gloss	aiguille
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	ɬhakχap
seq	716
gloss	aiguille
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	kjaχap
seq	717
gloss	aiguille
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	¹⁰tɒʱp
seq	718
page	73
phrase	⁵⁵ŋái ¹¹taʱp
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	719
gloss	légume feuillu
page	73
nepali	sāg
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	²²ʈɒ̆ʱp
seq	720
page	73
phrase	⁵⁵ŋái ²²ʈăʱp
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	721
gloss	couvercle
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	²²'³³kʰχɒ̱kχɒp
seq	722
gloss	couvercle
page	73
phrase	²²'³³kʰχɒ̱kχɒp
phrase_gloss	mets un couvercle
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	723
gloss	pincette
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	⁵⁵'³³kɒ́mba
seq	724
gloss	amer
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	kɒ́m
seq	725
gloss	amer
page	73
phrase	kɒ́m thik thik tām
nepali	dherey tito cha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	726
gloss	menton
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	kɒ̄m
seq	727
gloss	tambour
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	²²ŋɒ̱ʱː
seq	728
gloss	tambour
page	73
phrase	⁵⁵'⁵⁵láma-i ¹¹ŋaʱ
phrase_gloss	le tambour du lama
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	729
gloss	tambour
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	¹⁰tɔ̀ʱŋ ¹⁰tɔ̀ʱŋ
seq	730
gloss	5
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	¹¹ŋɒʱ
seq	731
gloss	5
page	73
phrase	⁵⁵'⁵⁵láma ¹¹ŋaʱ
phrase_gloss	cinq lames
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	
seq	732
gloss	cuiller
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	¹⁰gjʌ̀ʱ
seq	733
gloss	toi
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	¹⁰gjʌ̀ʱ
seq	734
gloss	couteau
page	73
notebook	Tangbe Paris 1996-1
so	tangbe96.1.73
.form	gòʱdza
seq	735
gloss	courroie de portage
page	75
nepali	namlo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
.form	¹⁰ʈa̰ʱʔ
seq	736
gloss	courroie de portage
page	75
phrase	ŋá-i ʈa̰
phrase_gloss	ma courroie de portage
notebook	Tangbe Paris 1996-1
so	tangbe96.1.75
