1	terre à badigeon claire
1	terrasse
1	tempête
1	tempt
1	temple (body part)
1	tempe
1	tell (story)
1	tease, to tickle
1	tease
1	tears
1	tear off small bits and sprinkle
1	teacher
1	teach, to advise
1	teach (skills)
1	teach (book, knowledge)
1	taste (eat a sample)
1	tasser
1	tasse en bois
1	tasse
1	taquinerie
1	tapis thakali
1	tapis de selle
1	tapis de poil de chèvre
1	taper du pied
1	tangled, become
1	tamiser
1	tame (bullocks)
1	tambour (lama)
1	talon
1	talk (in sleep or delirium)
1	take/grasp with hands
1	take to graze
1	take off some
1	take off (the stove)
1	take down
1	take care (child)
1	take care
1	take away <nb>MM</nb> 
1	take away
1	tailleur
1	taille
1	taches de rousseur
1	tablier de reins
1	table basse
1	séparer, déchirer
1	séparation de champ
1	séchoir au-dessus du feu
1	sécher
1	sword
1	swell under heat
1	swell (grain)
1	sweepings
1	swamp
1	swallow (v.)
1	suspendre (tableau, peinture)
1	suspendeur en bois fourchu
1	suspect s.o.
1	surtout de lama
1	sur
1	supporter, endurer
1	supporter
1	support
1	sun, broad day
1	sun
1	suivre partout, pleurnicher pour accompagner (petits enfants)
1	suinter
1	suffice
1	sucré
1	suck (milk, fingers)
1	succeed (in an attempt)
1	subterranean god
1	stutter
1	stuff down, compress
1	study
1	stub one's toe
1	strip tree branches
1	string, to hang (a rope)
1	string bean
1	strike, to thresh, to pound (grain)
1	strike smn.
1	strike (smn.)
1	strike (projectile)
1	strike (lightning)
1	strike (hour)
1	strike (distant)
1	stretch out
1	stretch one's legs
1	stretch one self in order to reach sthg
1	stretch (v.i.) (v.t.)
1	stream, river
1	stream
1	strain (milk, liquids)
1	story
1	storm
1	store/put in the right place
1	store, to put in the right place
1	stop, to hold up
1	stop someone
1	stop (river)
1	stop
1	stoop (bend down)
1	stoke, to stir up fire
1	stir the cooking batter of maize or millet
1	stir meal
1	stir ?
1	stir
1	stink
1	stingy
1	stinger, point
1	sting (insect)
1	stick (v.i.)
1	stick (tr)
1	stick (itr)
1	step on a support
1	steam (v.t.)
1	steam (itr)
1	start
1	stammerer
1	stale
1	stain with fingers
1	squirrel
1	squeeze, wring (clothes)
1	squeeze water out
1	squeak (as a hinge)
1	squat
1	sputum/phlegm
1	sprout, cause to/grow (v.t.)/sow
1	sprinkle pure water on s.o. for purification
1	sprinkle (water of purification)
1	sprinkle (an offering)
1	sprinkle
1	spring upon, to assault, to snap a
1	spread out with the hands
1	spread out (v.t.)
1	spread out (e.g. mats)
1	spread out
1	spread (v.i.) (news)
1	spread (v.i.)
1	spread (of disease), to be contagious
1	spread (news) (tr)
1	spread (manure) (tr)
1	spread (itr)
1	spread (grains to dry)(v.t.)
1	spread
1	sprain (ankle)
1	spoilt, rotten
1	spoilt (burnt)
1	spoil, make hole in
1	spoil (fruit)(v.i.)
1	spoil (fruit) (itr)
1	spoil
1	spleen
1	spirit(s)
1	spirit
1	spin (thread)
1	spider
1	sperme
1	spend a lot
1	spend
1	spear
1	speak (a language)
1	spead out (e.g. mats)
1	spatule
1	sow (seeds)
1	sow (one at a time)
1	sow (a lot at a time)
1	sow
1	sous
1	souris
1	source (l'eau jaillit)
1	sour, become (with ferment)
1	soulever, mettre en haut
1	souffler pour exorciser
1	souche, racine
1	souche
1	sortir qqch.(?), dévêtir (?)
1	sortir qqch.
1	sorte de baie mangée par les oiseaux
1	sort/separate kinds
1	sort, to pick
1	sort (separate kinds)
1	sorrow
1	sorcière
1	son in law
1	son (de grain)
1	son
1	sommet, pointe
1	some (solids)
1	some (fluids)
1	sombrer
1	solide
1	sole of foot
1	sol
1	soie de lame (axe dans le manche)
1	soften
1	soeur de l'épouse
1	soeur cadette du père
1	soeur cadette du mari
1	soeur aînée du mari
1	sober
1	soap from tree (daːr) bark
1	soak (itr)
1	snow (v.)
1	snow (n.)
1	snout, trunk
1	snoring
1	snatch
1	snap, break (rope)
1	snap with fingers
1	snap fingers
1	snake skin
1	snack
1	smother
1	smooth off stick with knife
1	smoke (n.)
1	smoke
1	smile (in friendliness, mockery)
1	smell sthg.
1	smell (sthg.)
1	smell (sense odor)
1	smell (flower)(v.i.)
1	small water jar
1	small leaf
1	small earthen water jug
1	slow
1	slip (v.)
1	sling
1	slender
1	sleep, to lie down
1	sleep, to lie
1	slander smn./tell tales about smn.
1	slander falsely
1	skull
1	skin, hide
1	skin (v.)
1	skin (n.)
1	skim (to take off cream)
1	sixty
1	six, chiffre 6
1	sit, to stay, to live, to remain
1	sit cross legged
1	sit (stay, live) (honourific)
1	sit (stay, live)
1	sit (stay)
1	sit (mh)
1	sit (hon.)
1	sit (hh)
1	sink, cause to
1	singer
1	singe (fowl)
1	singe
1	sin (n.)
1	sin
1	silex
1	silent
1	side-dish
1	sibling
1	shut out/evict
1	shut (v.)
1	shrub
1	shout, to scream, to howl
1	shout
1	short
1	shoot up quickly
1	shiver, shake, be in a transe
1	shit (small children)
1	shine (sun)(v.i.)
1	shine (e.g. metals)
1	shine
1	shield, to screen
1	shell (of animal)
1	shell
1	shed, shelter
1	sheath (n.)
1	shave, to shear, to cut hair
1	sharpen (point)
1	sharpen (a point)
1	sharpen
1	sharp (pointed)
1	sharp (edged)
1	sharp
1	share
1	shaman
1	shake head (animal)
1	shake (vigorously)
1	shake (v.t.)
1	shake (slowly)
1	shade, ? shadow
1	sexual intercourse, have (animals)
1	sexual intercourse, have
1	settle a marriage
1	set to dry (grains)
1	set to cook
1	set sthg to cook
1	set of baskets
1	set (sun)(v.i.)
1	set (pot on tripod)
1	set (e.g. sour milk)
1	servir (à manger)
1	serve/offer ((food))
1	serve/offer
1	serve, to offer
1	serve out rice
1	serrer
1	serrement des lèvres
1	serpent
1	septum of nose
1	sept jours
1	sept
1	separate (itr)
1	sentir une odeur
1	sens dessus dessous, á l'envers
1	send (sthg.)
1	send (smn.)
1	semen
1	seller
1	selle
1	selfishness
1	sel
1	seed bed
1	secousse
1	secouer un tissu pour le faire sécher
1	secouer les mottes pour faire tomber la terre
1	secouer (un arbre, un piquet)
1	seconde femme
1	second
1	sec
1	season with spices fried in butter
1	season
1	se réunir
1	se retourner
1	se reposer
1	se rassembler en foule, y avoir foule
1	se rappeler
1	se promener
1	se produire
1	se perdre
1	se moucher
1	se lever
1	se dévêtir
1	se démancher
1	se derober
1	se coincer
1	se cogner le pied en marchant
1	se chamailler
1	scratch (itch)
1	scratch (as a thorn)
1	scratch (an itch)
1	scrape with knife
1	scrape off
1	scrape clean
1	scour (pots)
1	scour
1	scoop with finger
1	scoop up manure
1	scoop out, to dip into (itr)
1	scoop out (?)
1	scold, curse
1	schlouff, crack, fort
1	scatter /sprinkle
1	say (hon.)
1	say (hh)
1	saw (v.)
1	saw (n.)
1	savoureux
1	savoir faire
1	savoir
1	save, to keep unused
1	save (keep unused)
1	sauter hors du mortier (d'un grain de riz qu'on polit)
1	sauter en bas ou par-dessus
1	sauter (animal, étincelles ...)
1	sauter
1	saupoudrer
1	saucisse de viande et sang
1	saucisse de viande
1	saucisse de farine
1	sari, skirt
1	sari
1	sap
1	sang et glaires
1	sandales
1	sand
1	saluer
1	salla rukh
1	salary
1	sain
1	saigner
1	saddle
1	sad, be
1	sad
1	sacrifice (v.)
1	sacred book
1	sac à coulant
1	sac en poil de chèvre
1	sabot
1	sable
1	s'éventer (alcool)
1	s'étirer
1	s'incliner
1	s'envoler
1	s'enfuir, courrir
1	s'enfuir
1	s'enfoncer une écharde de bambou
1	s'enfoncer dans la boue
1	s'asseoir (honor.)
1	s'arrêter
1	rôtir
1	rêverie
1	rêvasser, ne pas se rappeler, ne pas finir un travail, s'arrêter sans raison au milieu, garder les yeux fixes
1	réveiller qq'un
1	réveiller
1	réparer, soigner
1	répandre
1	récolter le miel
1	récolter (blé)
1	réclamer
1	réciter (shamane)
1	run, to flee, to jump
1	run after to catch
1	ruminate, to chew cud
1	rumble (sky)
1	rub in
1	rub (vigorously)
1	rub (slowly)
1	row
1	rouse (sleeping person)
1	roupie
1	round (disc like)
1	rouler (tr), faire rouler
1	rouler (itr), débouler, tomber en roulant le long d'une pente
1	rouge
1	roter
1	root (pig)
1	root (n.)
1	rooster
1	ronfler
1	rond
1	roll up thread
1	rock, shake
1	rob
1	roast, burn
1	riz décortiqué
1	riz cuit
1	riz cru décortiqué
1	riz
1	rise (sun)(v.i.)
1	rire
1	ripen artificially in hot bed, to dry-ferment
1	ripen (artificially)/dry-ferment
1	ripen ( hot bed)
1	ripe
1	ring (n.)
1	ring
1	rincer
1	rince
1	right hand
1	right arm
1	ridge-pole
1	rides
1	ride
1	rice-field
1	rice, uncooked
1	rice, cooked
1	rice (in the field, or collected but unpolished, unhusked)
1	rhume
1	revêtir
1	return on the same day from a journey
1	return (goods)
1	return (come back)
1	return
1	retreat
1	retourner qqch.(le pain qui cuit)
1	retourner ; faire des galipettes
1	retch
1	restless, be
1	rester debout
1	rester
1	reste de la pâte après filtrage (de la bière)
1	ressortir de terre, repousser de soi-même, sortir à peine de terre (semis)
1	respiration
1	respect, believe
1	require time
1	request
1	reported speech particule
1	repeat to s.o. else
1	repay (a loan)
1	renifler
1	rencontrer?
1	remède
1	remuer (le riz)
1	remplir bombé
1	remplir
1	remove the excess
1	reliquaire
1	rejoice
1	regarder
1	refuser (de donner qqch)
1	refroidir
1	reed
1	recouvrir
1	reclining posture
1	recite (poem, legend)
1	read, to chant
1	read, chant
1	reach for (by hand)
1	reach for
1	reach (there)
1	reach
1	ray of sunshine
1	rassembler
1	raser une bête tuée
1	raser les cheveux
1	raser (barbe seulement)
1	rapprocher du centre du feu une bûche qui brûle dehors
1	rapiécer, boucher un trou
1	rangée de points, sillon
1	ranger
1	range (mountain) (n.)
1	range
1	rancir (bière, beurre)
1	ramasser au sol
1	rajouter (riz)
1	raise, to put down
1	rainshield
1	rain (n.)
1	raie des cheveux
1	rafter
1	radis
1	raddish
1	raccourcir les cheveux, rafraîchir la coupe
1	raboter
1	quoi?
1	quoi ?, comment ?
1	qui?
1	qui dort tout le temps
1	qui a un bec de lièvre (homme)
1	qui a un bec de lièvre (femme)
1	qui a un bec de lièvre
1	qui a toujours faim
1	qui ?
1	quel ?, lequel ?
1	quarrel with words
1	quarrel
1	quarante
1	quant à
1	pêche (petite)
1	pêche (grosse)
1	pétrir, masser, fouler
1	péter
1	pénis
1	pâte à pain
1	pâte à chang
1	put, to pour, to serve
1	put wood in the fire
1	put on (the stove)
1	put on (stove)
1	put down, to lay down (a load)
1	put down
1	put away (in box)
1	put
1	push (swing)
1	pupille
1	punish/threaten to strike
1	punish (children)
1	punaise
1	pumpkin
1	pull up (clothes)
1	pull out (nails, pegs)
1	pull out (e.g. kʰukuri)
1	pull out (e.g. khukuri)
1	pull (along ground)
1	puce
1	pubic hair
1	prêt (??)
1	présents qu'apporte un invité
1	près, proximité
1	près
1	prune (v.)
1	provenance
1	proud
1	propre, bajayé
1	prop
1	print, to carve (a figure)
1	print (paper)
1	print
1	pride
1	prickle (from nettle sting)
1	prickle
1	prick (as a thorn)
1	prevent
1	press on the ground
1	press feet
1	press down (with foot)
1	prepare, to make
1	prepare (not material things)
1	prendre
1	première femme
1	premier mois
1	pregnant (animals)
1	predict/foretell
1	prayer flag
1	pray
1	praise (v.)
1	prairie
1	poêle à charbon
1	pouvoir
1	poutrelle
1	poussière
1	poussin
1	pousses de bambou
1	pousser, germer
1	pousser du pied
1	pousser dru, haut et égal (en parlant des céréales)
1	pousser
1	poursuivre
1	pourrir
1	pourquoi?
1	pour/empty (v.t.)
1	pound rice
1	pound grain
1	pound (grain)
1	poulet
1	poule
1	potiron
1	potato
1	pot à tsampa
1	pot à offrir l'eau
1	pot à farine d'orge grillée
1	pot à cuire le riz
1	pot à cuire le légume
1	pot du milieu
1	pot du dessus
1	pot du dessous
1	pot de 4 manas
1	pot de 2 manas
1	pot de 1 mana
1	post (n.)
1	posséder (par un démon ²¹mo)
1	posséder (démon)
1	porter un châle
1	porter (enfant)
1	pop
1	poor man
1	poor
1	pont
1	pomme de terre
1	pomme d'Adam
1	polish (rice)
1	polish
1	poke
1	poivre de Chine
1	poitrinière
1	poitrine
1	pois
1	pointe
1	point (to s.th.)
1	point
1	poil du pubis (hom.)
1	poil du pubis (fem.)
1	poil du corps
1	poil
1	poignet
1	pluriel
1	plural suffix
1	plunder
1	plume/poil
1	pluie
1	plugged
1	plug a leak
1	plug (leak)
1	plug (a leak)
1	pluck
1	plow (v.)
1	plow (after putting manure)
1	plough (n.)
1	plier, empiler
1	plier
1	pleuvoir, neiger ...
1	pleuvoir
1	plein bombé
1	pleased/happy
1	please s.o. continually
1	play music
1	play instrument
1	play an instrument
1	play a musical instrument
1	play (instrument)
1	plaster with mud
1	plaster (with mud)
1	plaster (v.i.) (with mud)
1	plaque à graver ds la pâte de farine
1	planter (un champ), repiquer
1	plante du pied
1	plant/transplant ((rice, millet))
1	plant (n.)
1	plant (maize)
1	plancher
1	plait
1	plaisanterie
1	plaire
1	plague
1	place name
1	pity s.o.
1	pity (smn)
1	piquer du bec
1	pinch
1	pincer
1	pince à feu
1	pin hair up
1	piment écrasé
1	piment
1	pilon
1	pile up in layers (disorderly)
1	pile up (a heap)
1	pile up
1	pile (layers)/stack/discipline (child)
1	pig, pork
1	pig sty
1	pig
1	pierres blanches marquant le milieu du champ
1	pierre très dure qui sert à enfoncer le manche de la meule de maison (et seulement à ça)
1	pierce/punch hole
1	pierce, to hollow
1	pied, support
1	pied
1	pick up (v.t.)
1	pick up (tr)
1	pick up (heaps)
1	pick (up from ground)
1	pick (from bush, tree)
1	pheasant
1	petite fille
1	petite feuille
1	petite bassine à eau
1	petite assiette
1	petite
1	petit serpent aveugle
1	petit sac en poil de chèvre
1	petit pot dedans
1	petit lait séché
1	petit garçon
1	petit déjeuner
1	petit d'animal
1	pet
1	persuade
1	personne née la même année que soi
1	perplexed, be
1	perhaps
1	perfume
1	perdre
1	perch
1	percer les oreilles
1	people
1	pente, falaise
1	pente
1	pen, jail
1	pen up (goats, hens)
1	pen up (cows, oxen)
1	pelotonner, tordre deux fils ensemble
1	pelote de laine
1	pelote
1	peinture tibétaine
1	peinture
1	peindre, colorier
1	peindre
1	peigner
1	peigne
1	peel, bark (n.)
1	peel (wood)
1	peel (w/ knife)
1	peel (to strip skin with hands)
1	peel (strip skin by hand)
1	peel (separate meat from bones)
1	peck (as a bird), bite (of a snake)
1	peak, point <nb>MM</nb> 
1	pea
1	pauvre
1	paume, plante
1	paume
1	patriarche
1	patch (v.)
1	passé au soleil
1	passe-thé
1	pass (time)
1	partout
1	partir (h.h.), se déplacer
1	partager
1	part, portion
1	parole
1	paon
1	pantalon de femme
1	panier à piments au-dessus du feu
1	panier filtre
1	painting
1	paint
1	painful
1	pain, illness
1	pain fait avec pâte liquide
1	pain en couronne
1	paille de blé
1	paillasse de pierre et boue dans la cour
1	p f
1	où ?
1	owner
1	owl
1	overthere
1	overtake
1	over
1	ouvre la porte!
1	ouvert
1	os long, articulation
1	ortie
1	order sthg.
1	order s.o. to come
1	order (smn to come)
1	order
1	opposite (of valley)
1	opening
1	one-quarter
1	one, 1
1	on top of
1	omit, to err (forget)
1	omit, to err
1	ombre portée
1	old
1	oil
1	offrir, donner (h.h. de la personne qui reçoit), faire une offrande
1	offrir aux dieux
1	offrir (dieu)
1	offrande, nourriture bénie
1	offering
1	offer to gods
1	of (genitive)
1	oesophage
1	oblique
1	obey
1	obedient
1	o! (in answer to a call)
1	népali
1	nurse (v.)
1	nuque
1	numeral suffix
1	numb (with cold)
1	nuit
1	nowadays
1	nous incl.
1	nous excl.
1	nous 2 seulement
1	nous (excl.)
1	nourriture des poules
1	nourriture
1	noun suffix
1	nouille de riz
1	nott̃õhatch (egg)
1	not-be-killed
1	nose-ridge
1	nose ridge
1	nose flaps
1	none, nothing
1	none (refers to things)
1	nominalisateur des vb d'emprunts
1	nomd̃ec̃lan
1	nom du fleuve Kali Gandaki
1	noir
1	nod (with head, side to side)
1	no one
1	ninety-nine
1	ninety-eight
1	nineteen
1	night, day
1	neveu croisé
1	neuf, nouveau
1	nettle
1	net
1	nerve
1	neigh (the horse)
1	neigh (horse)
1	neigh
1	neiger
1	necklace
1	near
1	ne pas être d'accord
1	ne pas être bien
1	ne ... pas!
1	natte de lanières de bambou utilisée pour le séchage des grains
1	natte de fil
1	natte
1	nasal mucus
1	narines
1	nanny, female goat
1	name of a clan
1	nain
1	nager
1	nag/criticize
1	nag, to criticize
1	mêler
1	métier à tisser
1	mélanger, ne pas distinguer
1	mélanger à la main, remuer pour égaliser le sel etc
1	mélanger deux choses d'espèces différentes
1	mélange de tsampa et beurre (brûlé comme encens)
1	méditer
1	méditation, étude
1	mâle
1	mâcher
1	mutton
1	mustard
1	mustache
1	musician
1	mushroom
1	murmur (v.)
1	murmur
1	mur en construction
1	mur de pierre
1	mud
1	moëlle
1	move to other place
1	move sthg
1	move
1	moutarde
1	moustache
1	mousse
1	mourir (hon.)
1	moulin à prières
1	mouiller, tremper
1	moudre
1	mother
1	moth
1	mot
1	mortar for pounding rice
1	more
1	mordre dans de la viande
1	moon
1	monter, grimper
1	monter à cheval
1	monter métier
1	monter le métier
1	montagne
1	mole (on skin)
1	moine
1	moelle
1	modèle, moule
1	moan
1	mixed
1	mix (v.i.)
1	mix (itr)
1	mix (flour, by hand)
1	mix
1	mist, heat-haze
1	mind, soul, heart
1	mince
1	mimic (action)
1	mille
1	milk (v.t.) (cow)
1	milk (cow)(v.t.)
1	milk (a cow)
1	migraine
1	mettre à cuire
1	mettre un châle
1	mettre dans
1	mesurer volume
1	merit
1	mentir
1	mener à la corde
1	menace (with stick)
1	melt (v.i.)
1	melt (itr)
1	meeting
1	meet/met, be
1	meet, to go meet
1	meet (to catch up with)
1	medecine
1	meat, flesh
1	measure (volumes, grains, liquids)
1	measure (length)
1	measure (e.g. grains)
1	measles
1	maçon
1	mauvaise odeur
1	mauvaise herbe
1	maudire
1	matelas
1	mate, husband
1	match (itr)
1	mat
1	masturbate
1	master
1	mask
1	marry
1	marron
1	mari de soeur cadette du père
1	mari de soeur aînée du père
1	mari de la soeur de l'épouse
1	mari de la soeur cadette
1	mari de la soeur aînée de la mère
1	mari de la soeur aînée
1	mare (l'eau stagne)
1	marche, escalier (de bois)
1	marche du seuil
1	marchand
1	manquer le but ; se tromper (de chemin)
1	manière d'être perdu, juste au mauvais moment
1	mangouste
1	mango
1	manger (hon.)
1	manche de vêtement
1	man (male)
1	malaxer pour laver
1	malaxer la pâte à pain
1	malaxer
1	maladie
1	make up (to adorn)
1	make responsible for, give to safekeeping, entrust to
1	make noise
1	make a rope
1	majeur, médius
1	majeur
1	main
1	maigre
1	légumes
1	légume ou viande (sans jus)
1	léger
1	lécher
1	lèvres
1	lèvre inférieure
1	lune
1	lunar eclipse
1	lumps of soil
1	lumière du jour
1	lumière
1	lower garment (women's)
1	lower back
1	low pitch
1	love, to love
1	lourd
1	louche à thé
1	louche à eau
1	louche (en bois)
1	lose, be defeated
1	lose s.th.
1	lose (to be defeated)
1	loose, get
1	loose
1	look for
1	look (hon)
1	log
1	lock chicken up
1	lock (n.)
1	lock
1	lobe of ear
1	lobe d'oreille
1	load (n.)
1	load (n)
1	live coals
1	lisse (de métier)
1	lire
1	liquor
1	like, as <nb>MM</nb> 
1	like (v.)
1	lightning
1	light fire
1	light (tr)
1	light (torches, v.t.)
1	light (series of fires, children for amusement)
1	light (lamp)(v.t.)
1	light (itr)
1	light (in weight)
1	light (fire) (v.t.)
1	light (adj.)
1	ligaments, vein
1	lieu de pélerinage
1	lieu de crémation
1	lie down (go to bed, hon.)
1	lie down (go to bed)
1	lie down
1	level ground
1	let go, give (tired muscle)
1	let go
1	let fall slowly off the winnowing basket
1	let (s.o. do s.th.)
1	leprosy
1	lentilles
1	length of a sari (horizontally)
1	lend, to borrow
1	lend, borrow
1	lend (things)
1	lend (money)
1	left-handed person
1	left hand
1	left arm
1	leech (land)
1	ledge of cliff
1	leave, ? be leftover
1	leave behind, to desert, to abandon
1	learn by heart
1	lean on, to press on a lever to lift sthg
1	lean on
1	lean meat
1	lean (against sthg)
1	lean (against s.th.)
1	lead (on rope)
1	lead (on a rope)
1	lead
1	lay, to give birth (animals)
1	lay head down, rest head on
1	lay down /put to sleep
1	laver la vaisselle
1	laugh loudly
1	late
1	last (v.)
1	larme
1	large leech
1	large basket
1	lanières de bambou
1	lanière de bambou
1	langue (langage)
1	langue
1	landslide, flood
1	lancer le long de qqch, lancer avec un appui (e.g. la navette)
1	lancer des pierres
1	lampe à beurre
1	laiton
1	laddle
1	lacet de chaussure tibétaines
1	lac permanent
1	lac asséchable
1	lac
1	labourer
1	la moitié seulement
1	l'année dernière
1	l'an prochain
1	l'an dern ier
1	knowledge
1	know, know how
1	know s.b.
1	know (s.th.)
1	knot
1	knock (on door)
1	knock (door)
1	knife (pocket)
1	knead with force
1	kindness
1	kindle, to transmit fire (tr)
1	kill the sacrificial animal
1	kill (sacrificial animal)
1	jus de fruit
1	juniper incense
1	jungle clearing used for shearing
1	judge (v.)
1	judge
1	jouer d'un instrument
1	joke
1	joindre ensemble
1	jeuner
1	jeune homme
1	jeune fille
1	jeter, renoncer
1	jerk (because of sudden frightening)
1	je, moi
1	jarre à eau en cuivre
1	jarre à eau en argile
1	jarre
1	jambe
1	jaillir, faire une résurgence
1	jaillir (source)
1	it|self
1	itch in the throat
1	invite
1	intérieur de maïs fixé à baguette pr remuer grains qu'on grille
1	intérieur
1	into
1	interpret
1	insult
1	instrument à rassembler la terre en tas
1	instrument à doubler le fil
1	instrument
1	insolent
1	insert/put in
1	insert, to instill, to bring in
1	inonder
1	injury
1	infrequent
1	infection
1	in/inside of
1	in one stroke
1	in
1	impôt
1	imprimer
1	immediately
1	imagine/dream
1	imagine
1	image of a dead person
1	image du corps
1	il y a deux ans
1	il n'y a pas
1	if
1	idol
1	identique
1	ici
1	ice
1	husk, to mill (rice)
1	husband's younger brother
1	husband (respectful term)
1	husband (less respectful)
1	hurt/ache/pain (v.)
1	hurt (feelings)
1	hurt (ache, pain)
1	humidity
1	humide
1	hum (insect)
1	hum (a tune)
1	huile
1	howl
1	how/in what way
1	how much
1	hotte
1	hot, spicy
1	hors de vue (? sans qu'on vous voit, de telle sorte qu'on ne vous voit plus)
1	horizontal
1	horizon
1	hon for come
1	homme
1	hollow out, to engrave
1	hold, ? to get hold of
1	hold out (to receive sthg.)
1	hold in mouth
1	hog house
1	hiver
1	hive (??DAT)
1	hive
1	hit with horn
1	hit clothes with paddle
1	histoire, proverbe
1	hiss
1	hip
1	hinder (tr)
1	high altitude forested area
1	hier
1	hide sthg
1	hide (v.i.)
1	hide (oneself)
1	hide (itr) (animate)
1	hide (inanimate)
1	hiccup (v.)
1	heurter, déplacer par maladresse, bousculer
1	heurter
1	herdsman
1	heel
1	heddle(s)
1	heat up roti on the fire
1	heat up (roti on fire)
1	heat up
1	heat (v.t.)
1	heat (itr)
1	health
1	he, this
1	he, she
1	haze
1	hay
1	hawk
1	have sexual intercourse
1	have leisure
1	have eaten enough
1	have cramps
1	have cold feet
1	have an erection
1	have an astringent taste
1	have a vision
1	have a tantrum
1	have a miscarriage
1	hate (n.)
1	haricot de soja
1	happen, to be acceptable
1	hang/string (rope)
1	hang up
1	hang rope
1	hang on hook
1	hang (on hook)
1	hang (on a hook) (itr)
1	hang
1	hands
1	hammer
1	half way
1	haleter
1	hairs, fur <nb>MM</nb> 
1	hairs
1	hair (pubic)
1	hail (v.)
1	hail (n.)
1	hail
1	hacher (viande)
1	hacher
1	hache
1	habile
1	gésier
1	guérir
1	gums, palate
1	gums
1	guimbarde
1	guest
1	guard (fields, baggage)
1	grêler
1	grêle
1	grub
1	grow up (child)
1	group, meeting, heap
1	ground, floor
1	ground frog
1	ground (level)
1	grotte
1	grosseur au cou des poulet
1	grosse grenouille comestible
1	gros, épais
1	gros dammaru
1	gros citron
1	grogner
1	grit (teeth)
1	grinder
1	grind/press through
1	grind, to press through
1	grind teeth
1	grind coarsely
1	grind /press through (press oil)
1	grind (with morsel)
1	grind (with mill)
1	grind (spices)
1	grind (small amount)
1	grind (press through)
1	grind (large amount)
1	grind (grains)
1	grincer des dents
1	grimper à la corde, se balancer sur une balançoire
1	grimper comme à la perche ou au mât (sans l'aide de branches)
1	gril
1	griffer, déchirer
1	griffer
1	griffe
1	griddle
1	green
1	graze/ eat grass
1	graze, cause to/herd
1	grasshopper
1	gras
1	grande marmite en cuivre pr cuire le thé
1	grande marmite
1	grande jarre haute en terre
1	grande jarre en terre
1	grande feuille
1	grande bassine à eau
1	grand-son, nephew
1	grand-mother
1	grand sac en poil de chèvre
1	grand mother
1	grand baril à eau
1	granary
1	graisseux
1	graisse
1	grains grillés
1	grains
1	good taste
1	gong
1	gonfler ? (ganglions njeli)
1	gobble
1	goat meat
1	go, to push off
1	go or come down
1	go astray
1	go around/go around, cause to (things)
1	go around
1	go (mh)
1	go (hon.)
1	go (hh)_
1	go (h)
1	go (direction)
1	go (bound form)
1	gloss880
1	gloss866
1	gloss838
1	gloss782
1	gloss774
1	gloss754
1	gloss717
1	gloss716
1	gloss715
1	gloss714
1	gloss701
1	gloss682
1	gloss674
1	gloss664
1	gloss628
1	gloss587
1	gloss572
1	gloss568
1	gloss562
1	gloss523
1	gloss501
1	gloss474
1	gloss469
1	gloss467
1	gloss455
1	gloss453
1	gloss452
1	gloss444
1	gloss442
1	gloss433
1	gloss430
1	gloss426
1	gloss424
1	gloss423
1	gloss421
1	gloss394
1	gloss382
1	gloss371
1	gloss367
1	gloss362
1	gloss337
1	gloss314
1	gloss313
1	gloss31
1	gloss300
1	gloss298
1	gloss296
1	gloss273
1	gloss271
1	gloss268
1	gloss253
1	gloss252
1	gloss239
1	gloss235
1	gloss231
1	gloss227
1	gloss221
1	gloss211
1	gloss207
1	gloss184
1	gloss168
1	gloss138
1	gloss1121
1	gloss1097
1	gloss1073
1	gloss1001
1	gloss1
1	gloss
1	glissement de terrain
1	give, to bestow
1	give up/abstain from/forsake
1	give the final judgement
1	give in marriage
1	give birth (animals)
1	give back, reimburse, pay back
1	give (hon.)
1	ghost, moth
1	ghee
1	get worse
1	get without purchase
1	get well (recover)
1	get up (v.i.)
1	get up (itr)
1	get up	(v.i.)
1	get unsewn
1	get stuck in the throat (of a piece of food), to choke s.o.
1	get stuck
1	get lost
1	get loose
1	get caught on
1	gerbe, botte, fagot
1	genévrier
1	genitive
1	gel
1	gde bassine à cuire en cuivre rouge
1	gather manure
1	gather into sheaves
1	gallon (measure of volume roughly worth 2 1/2 liters)
1	gale
1	gagner (jeu)
1	gagner
1	fère cadet du père
1	future (verb suffix)
1	funny
1	fumée
1	full moon
1	fuir (pot)
1	fuck
1	frère de la mère
1	frère de l'épouse
1	frère cadet du mari
1	frère cadet (pour un homme)
1	frère aîné premier né
1	frying pan
1	fry, to deep-fry
1	fry in oil
1	fry (most often dry-fry)
1	fruitless/stunted, become (esp. corn)
1	fruit
1	frire (prob. faire frire)
1	frightened, be (suddenly)
1	friend (bond) (male)
1	friend (bond) (female)
1	fresh (wind)
1	fresh (water)
1	frapper, polir (le riz)
1	frapper
1	fraction, share
1	foyer à quatre côtés
1	foyer à deux trous
1	foyer ouvert (pour la distillation)
1	foyer central
1	fouet à chang
1	foudre
1	forêt dense
1	forty
1	forget what you are doing
1	force
1	forbid
1	footprint, track
1	foot, leg
1	fontanelle (ouverte)
1	fontanelle
1	fontanel
1	fondre, se dissoudre
1	fondle, to stroke
1	follow
1	fold (a limb), to roll (a mat)
1	fold
1	fodder
1	fléau
1	fly (n.)
1	flute (long)
1	fluff wool or coton
1	flow (water)
1	flour, powder
1	flour (wheat)
1	flotter
1	flood (small damage)
1	flexible
1	fleurir
1	fleur
1	flesh, meat
1	flea
1	flatter/coax (promise gifts)
